Data Year,Fuel Type,ZIP,Number of Vehicles
2020,Electric,95547,2
2020,Electric,95551,1
2020,Electric,95553,1
2020,Electric,95560,2
2020,Electric,95564,1
2020,Electric,95570,5
2020,Electric,95573,1
2020,Electric,95589,1
2020,Electric,95602,32
2020,Electric,95603,63
2020,Electric,95605,13
2020,Electric,95608,106
2020,Electric,95610,26
2020,Electric,95612,2
2020,Electric,95614,7
2020,Electric,95616,117
2020,Electric,95617,2
2020,Electric,95618,98
2020,Electric,95619,1
2020,Electric,95620,26
2020,Electric,95621,23
2020,Electric,95623,6
2020,Electric,95624,123
2020,Electric,95626,3
2020,Electric,95627,4
2020,Electric,95628,93
2020,Electric,95629,2
2020,Electric,95630,299
2020,Electric,95631,5
2020,Electric,95632,17
2020,Electric,95633,2
2020,Electric,95634,1
2020,Electric,95638,2
2020,Electric,95640,2
2020,Electric,95641,3
2020,Electric,95642,6
2020,Electric,95645,2
2020,Electric,95648,135
2020,Electric,95650,53
2020,Electric,95651,2
2020,Electric,95652,12
2020,Electric,95655,4
2020,Electric,95656,1
2020,Electric,95658,12
2020,Electric,95660,12
2020,Electric,95661,93
2020,Electric,95662,38
2020,Electric,95663,4
2020,Electric,95665,1
2020,Electric,95666,3
2020,Electric,95667,43
2020,Electric,95668,1
2020,Electric,95669,5
2020,Electric,95670,87
2020,Electric,95672,5
2020,Electric,95673,5
2020,Electric,95677,67
2020,Electric,95678,60
2020,Electric,95679,1
2020,Electric,95681,2
2020,Electric,95682,50
2020,Electric,95683,25
2020,Electric,95684,2
2020,Electric,95685,9
2020,Electric,95687,89
2020,Electric,95688,76
2020,Electric,95690,4
2020,Electric,95691,65
2020,Electric,95692,2
2020,Electric,95693,10
2020,Electric,95694,9
2020,Electric,95695,31
2020,Electric,95701,1
2020,Electric,95703,3
2020,Electric,95709,4
2020,Electric,95713,9
2020,Electric,95715,1
2020,Electric,95722,14
2020,Electric,95724,1
2020,Electric,95726,4
2020,Electric,95728,2
2020,Electric,95742,68
2020,Electric,95746,155
2020,Electric,95747,250
2020,Electric,95757,151
2020,Electric,95758,102
2020,Electric,95762,296
2020,Electric,95763,1
2020,Electric,95765,179
2020,Electric,95776,34
2020,Electric,95811,24
2020,Electric,95814,40
2020,Electric,95815,12
2020,Electric,95816,49
2020,Electric,95817,17
2020,Electric,95818,73
2020,Electric,95819,60
2020,Electric,95820,19
2020,Electric,95821,35
2020,Electric,95822,76
2020,Electric,95823,15
2020,Electric,95824,6
2020,Electric,95825,21
2020,Electric,95826,32
2020,Electric,95827,20
2020,Electric,95828,34
2020,Electric,95829,64
2020,Electric,95830,3
2020,Electric,95831,96
2020,Electric,95832,3
2020,Electric,95833,45
2020,Electric,95834,124
2020,Electric,95835,115
2020,Electric,95837,2
2020,Electric,95838,16
2020,Electric,95841,14
2020,Electric,95842,23
2020,Electric,95843,46
2020,Electric,95864,97
2020,Electric,95865,2
2020,Electric,95901,15
2020,Electric,95903,1
2020,Electric,95917,1
2020,Electric,95918,2
2020,Electric,95920,2
2020,Electric,95926,25
2020,Electric,95928,43
2020,Electric,95932,1
2020,Electric,95935,1
2020,Electric,95936,1
2020,Electric,95938,3
2020,Electric,95942,3
2020,Electric,95945,21
2020,Electric,95946,12
2020,Electric,95949,26
2020,Electric,95953,5
2020,Electric,95954,2
2020,Electric,95959,33
2020,Electric,95961,22
2020,Electric,95962,5
2020,Electric,95963,7
2020,Electric,95965,9
2020,Electric,95966,7
2020,Electric,95969,8
2020,Electric,95971,4
2020,Electric,95973,38
2020,Electric,95975,2
2020,Electric,95977,2
2020,Electric,95982,1
2020,Electric,95988,3
2020,Electric,95991,16
2020,Electric,95993,41
2020,Electric,96001,28
2020,Electric,96002,25
2020,Electric,96003,19
2020,Electric,96008,4
2020,Electric,96019,2
2020,Electric,96020,3
2020,Electric,96021,6
2020,Electric,96022,14
2020,Electric,96024,3
2020,Electric,96025,1
2020,Electric,96028,1
2020,Electric,96035,2
2020,Electric,96044,1
2020,Electric,96051,2
2020,Electric,96052,3
2020,Electric,96055,3
2020,Electric,96056,1
2020,Electric,96062,1
2020,Electric,96064,1
2020,Electric,96067,5
2020,Electric,96069,3
2020,Electric,96073,4
2020,Electric,96080,9
2020,Electric,96088,3
2020,Electric,96093,1
2020,Electric,96094,2
2020,Electric,96097,1
2020,Electric,96103,1
2020,Electric,96106,1
2020,Electric,96111,1
2020,Electric,96114,2
2020,Electric,96120,1
2020,Electric,96122,2
2020,Electric,96124,1
2020,Electric,96137,2
2020,Electric,96140,3
2020,Electric,96143,2
2020,Electric,96145,12
2020,Electric,96146,3
2020,Electric,96148,1
2020,Electric,96150,24
2020,Electric,96161,86
2020,Electric,99999,1180
2020,PHEV,90001,13
2020,PHEV,90002,5
2020,PHEV,90003,6
2020,PHEV,90004,67
2020,PHEV,90005,25
2020,PHEV,90006,22
2020,PHEV,90007,12
2020,PHEV,90008,20
2020,PHEV,90009,1
2020,PHEV,90010,8
2020,PHEV,90011,5
2020,PHEV,90012,69
2020,PHEV,90013,11
2020,PHEV,90014,13
2020,PHEV,90015,25
2020,PHEV,90016,30
2020,PHEV,90017,25
2020,PHEV,90018,20
2020,PHEV,90019,62
2020,PHEV,90020,40
2020,PHEV,90021,5
2020,PHEV,90022,6
2020,PHEV,90023,8
2020,PHEV,90024,98
2020,PHEV,90025,93
2020,PHEV,90026,66
2020,PHEV,90027,80
2020,PHEV,90028,26
2020,PHEV,90029,16
2020,PHEV,90031,18
2020,PHEV,90032,25
2020,PHEV,90033,9
2020,PHEV,90034,94
2020,PHEV,90035,68
2020,PHEV,90036,71
2020,PHEV,90037,10
2020,PHEV,90038,25
2020,PHEV,90039,83
2020,PHEV,90040,8
2020,PHEV,90041,29
2020,PHEV,90042,52
2020,PHEV,90043,32
2020,PHEV,90044,11
2020,PHEV,90045,114
2020,PHEV,90046,115
2020,PHEV,90047,13
2020,PHEV,90048,65
2020,PHEV,90049,178
2020,PHEV,90056,21
2020,PHEV,90057,14
2020,PHEV,90058,4
2020,PHEV,90059,5
2020,PHEV,90061,3
2020,PHEV,90062,8
2020,PHEV,90063,30
2020,PHEV,90064,77
2020,PHEV,90065,57
2020,PHEV,90066,85
2020,PHEV,90067,30
2020,PHEV,90068,87
2020,PHEV,90069,69
2020,PHEV,90071,1
2020,PHEV,90076,1
2020,PHEV,90077,49
2020,PHEV,90078,1
2020,PHEV,90089,1
2020,PHEV,90094,33
2020,PHEV,90095,9
2020,PHEV,90201,14
2020,PHEV,90209,2
2020,PHEV,90210,111
2020,PHEV,90211,40
2020,PHEV,90212,48
2020,PHEV,90213,1
2020,PHEV,90220,9
2020,PHEV,90221,4
2020,PHEV,90222,5
2020,PHEV,90230,44
2020,PHEV,90231,1
2020,PHEV,90232,48
2020,PHEV,90240,18
2020,PHEV,90241,42
2020,PHEV,90242,25
2020,PHEV,90245,23
2020,PHEV,90247,25
2020,PHEV,90248,16
2020,PHEV,90249,15
2020,PHEV,90250,63
2020,PHEV,90254,58
2020,PHEV,90255,9
2020,PHEV,90260,18
2020,PHEV,90262,10
2020,PHEV,90264,1
2020,PHEV,90265,37
2020,PHEV,90266,154
2020,PHEV,90270,7
2020,PHEV,90272,112
2020,PHEV,90274,111
2020,PHEV,90275,134
2020,PHEV,90277,73
2020,PHEV,90278,97
2020,PHEV,90280,20
2020,PHEV,90290,29
2020,PHEV,90291,81
2020,PHEV,90292,71
2020,PHEV,90293,21
2020,PHEV,90294,1
2020,PHEV,90301,7
2020,PHEV,90302,10
2020,PHEV,90303,3
2020,PHEV,90304,10
2020,PHEV,90305,6
2020,PHEV,90401,17
2020,PHEV,90402,70
2020,PHEV,90403,71
2020,PHEV,90404,44
2020,PHEV,90405,85
2020,PHEV,90409,1
2020,PHEV,90501,108
2020,PHEV,90502,18
2020,PHEV,90503,77
2020,PHEV,90504,69
2020,PHEV,90505,58
2020,PHEV,90601,38
2020,PHEV,90602,15
2020,PHEV,90603,18
2020,PHEV,90604,17
2020,PHEV,90605,18
2020,PHEV,90606,15
2020,PHEV,90607,4
2020,PHEV,90620,48
2020,PHEV,90621,50
2020,PHEV,90623,23
2020,PHEV,90630,87
2020,PHEV,90631,73
2020,PHEV,90638,52
2020,PHEV,90640,40
2020,PHEV,90650,46
2020,PHEV,90660,26
2020,PHEV,90670,18
2020,PHEV,90680,10
2020,PHEV,90701,10
2020,PHEV,90703,111
2020,PHEV,90706,26
2020,PHEV,90710,22
2020,PHEV,90712,29
2020,PHEV,90713,22
2020,PHEV,90715,12
2020,PHEV,90716,3
2020,PHEV,90717,19
2020,PHEV,90720,47
2020,PHEV,90723,8
2020,PHEV,90731,32
2020,PHEV,90732,27
2020,PHEV,90740,55
2020,PHEV,90742,3
2020,PHEV,90743,2
2020,PHEV,90744,4
2020,PHEV,90745,31
2020,PHEV,90746,23
2020,PHEV,90755,23
2020,PHEV,90802,35
2020,PHEV,90803,44
2020,PHEV,90804,21
2020,PHEV,90805,22
2020,PHEV,90806,15
2020,PHEV,90807,42
2020,PHEV,90808,53
2020,PHEV,90810,9
2020,PHEV,90813,19
2020,PHEV,90814,39
2020,PHEV,90815,53
2020,PHEV,90831,1
2020,PHEV,90853,1
2020,PHEV,91001,57
2020,PHEV,91006,75
2020,PHEV,91007,66
2020,PHEV,91008,1
2020,PHEV,91010,13
2020,PHEV,91011,80
2020,PHEV,91016,44
2020,PHEV,91020,11
2020,PHEV,91024,29
2020,PHEV,91025,2
2020,PHEV,91030,66
2020,PHEV,91031,1
2020,PHEV,91040,25
2020,PHEV,91042,35
2020,PHEV,91101,34
2020,PHEV,91103,15
2020,PHEV,91104,43
2020,PHEV,91105,48
2020,PHEV,91106,39
2020,PHEV,91107,48
2020,PHEV,91108,54
2020,PHEV,91109,1
2020,PHEV,91201,27
2020,PHEV,91202,33
2020,PHEV,91203,14
2020,PHEV,91204,37
2020,PHEV,91205,40
2020,PHEV,91206,54
2020,PHEV,91207,27
2020,PHEV,91208,44
2020,PHEV,91209,3
2020,PHEV,91210,1
2020,PHEV,91214,53
2020,PHEV,91301,64
2020,PHEV,91302,102
2020,PHEV,91303,11
2020,PHEV,91304,42
2020,PHEV,91306,27
2020,PHEV,91307,48
2020,PHEV,91308,1
2020,PHEV,91311,31
2020,PHEV,91316,65
2020,PHEV,91320,53
2020,PHEV,91321,28
2020,PHEV,91324,45
2020,PHEV,91325,42
2020,PHEV,91326,99
2020,PHEV,91328,1
2020,PHEV,91331,30
2020,PHEV,91335,57
2020,PHEV,91340,7
2020,PHEV,91342,42
2020,PHEV,91343,37
2020,PHEV,91344,77
2020,PHEV,91345,11
2020,PHEV,91350,67
2020,PHEV,91351,25
2020,PHEV,91352,28
2020,PHEV,91354,75
2020,PHEV,91355,57
2020,PHEV,91356,67
2020,PHEV,91360,42
2020,PHEV,91361,48
2020,PHEV,91362,85
2020,PHEV,91364,65
2020,PHEV,91365,1
2020,PHEV,91367,79
2020,PHEV,91376,1
2020,PHEV,91377,35
2020,PHEV,91380,1
2020,PHEV,91381,52
2020,PHEV,91384,26
2020,PHEV,91387,47
2020,PHEV,91390,21
2020,PHEV,91401,55
2020,PHEV,91402,27
2020,PHEV,91403,82
2020,PHEV,91405,156
2020,PHEV,91406,55
2020,PHEV,91411,33
2020,PHEV,91423,80
2020,PHEV,91426,1
2020,PHEV,91436,73
2020,PHEV,91501,29
2020,PHEV,91502,5
2020,PHEV,91504,39
2020,PHEV,91505,47
2020,PHEV,91506,21
2020,PHEV,91601,36
2020,PHEV,91602,49
2020,PHEV,91604,125
2020,PHEV,91605,36
2020,PHEV,91606,24
2020,PHEV,91607,43
2020,PHEV,91701,36
2020,PHEV,91702,34
2020,PHEV,91706,49
2020,PHEV,91708,31
2020,PHEV,91709,133
2020,PHEV,91710,78
2020,PHEV,91711,64
2020,PHEV,91715,1
2020,PHEV,91722,31
2020,PHEV,91723,16
2020,PHEV,91724,35
2020,PHEV,91729,2
2020,PHEV,91730,65
2020,PHEV,91731,30
2020,PHEV,91732,58
2020,PHEV,91733,31
2020,PHEV,91737,31
2020,PHEV,91739,64
2020,PHEV,91740,27
2020,PHEV,91741,40
2020,PHEV,91744,37
2020,PHEV,91745,79
2020,PHEV,91746,22
2020,PHEV,91748,117
2020,PHEV,91750,39
2020,PHEV,91752,35
2020,PHEV,91754,51
2020,PHEV,91755,41
2020,PHEV,91761,95
2020,PHEV,91762,41
2020,PHEV,91763,27
2020,PHEV,91764,24
2020,PHEV,91765,126
2020,PHEV,91766,39
2020,PHEV,91767,12
2020,PHEV,91768,19
2020,PHEV,91770,159
2020,PHEV,91773,51
2020,PHEV,91775,35
2020,PHEV,91776,63
2020,PHEV,91780,82
2020,PHEV,91784,48
2020,PHEV,91785,1
2020,PHEV,91786,33
2020,PHEV,91788,2
2020,PHEV,91789,121
2020,PHEV,91790,39
2020,PHEV,91791,83
2020,PHEV,91792,32
2020,PHEV,91793,2
2020,PHEV,91801,101
2020,PHEV,91803,42
2020,PHEV,91901,13
2020,PHEV,91902,18
2020,PHEV,91906,1
2020,PHEV,91910,45
2020,PHEV,91911,18
2020,PHEV,91913,54
2020,PHEV,91914,23
2020,PHEV,91915,36
2020,PHEV,91932,8
2020,PHEV,91935,10
2020,PHEV,91941,40
2020,PHEV,91942,12
2020,PHEV,91945,8
2020,PHEV,91948,2
2020,PHEV,91950,7
2020,PHEV,91963,1
2020,PHEV,91977,23
2020,PHEV,91978,4
2020,PHEV,92003,10
2020,PHEV,92004,1
2020,PHEV,92007,18
2020,PHEV,92008,34
2020,PHEV,92009,97
2020,PHEV,92010,26
2020,PHEV,92011,58
2020,PHEV,92013,2
2020,PHEV,92014,41
2020,PHEV,92019,18
2020,PHEV,92020,43
2020,PHEV,92021,17
2020,PHEV,92024,85
2020,PHEV,92025,25
2020,PHEV,92026,33
2020,PHEV,92027,36
2020,PHEV,92028,34
2020,PHEV,92029,30
2020,PHEV,92037,91
2020,PHEV,92038,1
2020,PHEV,92040,19
2020,PHEV,92046,1
2020,PHEV,92051,1
2020,PHEV,92054,32
2020,PHEV,92056,58
2020,PHEV,92057,51
2020,PHEV,92058,19
2020,PHEV,92059,2
2020,PHEV,92061,3
2020,PHEV,92064,47
2020,PHEV,92065,16
2020,PHEV,92067,46
2020,PHEV,92069,42
2020,PHEV,92070,1
2020,PHEV,92071,32
2020,PHEV,92075,38
2020,PHEV,92078,68
2020,PHEV,92079,1
2020,PHEV,92081,28
2020,PHEV,92082,24
2020,PHEV,92083,13
2020,PHEV,92084,25
2020,PHEV,92086,1
2020,PHEV,92088,1
2020,PHEV,92091,5
2020,PHEV,92092,2
2020,PHEV,92101,36
2020,PHEV,92102,12
2020,PHEV,92103,54
2020,PHEV,92104,42
2020,PHEV,92105,91
2020,PHEV,92106,22
2020,PHEV,92107,27
2020,PHEV,92108,39
2020,PHEV,92109,49
2020,PHEV,92110,17
2020,PHEV,92111,50
2020,PHEV,92113,5
2020,PHEV,92114,9
2020,PHEV,92115,31
2020,PHEV,92116,40
2020,PHEV,92117,37
2020,PHEV,92118,21
2020,PHEV,92119,12
2020,PHEV,92120,31
2020,PHEV,92121,17
2020,PHEV,92122,36
2020,PHEV,92123,36
2020,PHEV,92124,23
2020,PHEV,92126,85
2020,PHEV,92127,110
2020,PHEV,92128,69
2020,PHEV,92129,96
2020,PHEV,92130,160
2020,PHEV,92131,82
2020,PHEV,92138,1
2020,PHEV,92139,12
2020,PHEV,92154,31
2020,PHEV,92159,1
2020,PHEV,92163,1
2020,PHEV,92166,2
2020,PHEV,92167,2
2020,PHEV,92168,1
2020,PHEV,92169,1
2020,PHEV,92172,1
2020,PHEV,92173,6
2020,PHEV,92177,2
2020,PHEV,92178,1
2020,PHEV,92192,1
2020,PHEV,92193,1
2020,PHEV,92195,1
2020,PHEV,92201,14
2020,PHEV,92203,30
2020,PHEV,92210,16
2020,PHEV,92211,22
2020,PHEV,92220,7
2020,PHEV,92223,38
2020,PHEV,92225,1
2020,PHEV,92227,1
2020,PHEV,92231,5
2020,PHEV,92233,2
2020,PHEV,92234,27
2020,PHEV,92236,4
2020,PHEV,92240,10
2020,PHEV,92241,5
2020,PHEV,92243,5
2020,PHEV,92250,1
2020,PHEV,92251,4
2020,PHEV,92252,3
2020,PHEV,92253,30
2020,PHEV,92258,1
2020,PHEV,92260,27
2020,PHEV,92261,1
2020,PHEV,92262,40
2020,PHEV,92264,29
2020,PHEV,92268,1
2020,PHEV,92270,43
2020,PHEV,92275,1
2020,PHEV,92276,1
2020,PHEV,92277,3
2020,PHEV,92282,1
2020,PHEV,92284,8
2020,PHEV,92301,1
2020,PHEV,92307,13
2020,PHEV,92308,15
2020,PHEV,92310,4
2020,PHEV,92311,4
2020,PHEV,92313,7
2020,PHEV,92314,1
2020,PHEV,92315,3
2020,PHEV,92316,6
2020,PHEV,92317,1
2020,PHEV,92320,5
2020,PHEV,92321,1
2020,PHEV,92324,21
2020,PHEV,92325,2
2020,PHEV,92333,1
2020,PHEV,92335,10
2020,PHEV,92336,86
2020,PHEV,92337,18
2020,PHEV,92341,1
2020,PHEV,92342,4
2020,PHEV,92344,9
2020,PHEV,92345,27
2020,PHEV,92346,25
2020,PHEV,92352,6
2020,PHEV,92354,26
2020,PHEV,92359,6
2020,PHEV,92364,1
2020,PHEV,92365,1
2020,PHEV,92371,3
2020,PHEV,92372,3
2020,PHEV,92373,48
2020,PHEV,92374,33
2020,PHEV,92376,15
2020,PHEV,92377,8
2020,PHEV,92382,6
2020,PHEV,92385,1
2020,PHEV,92391,1
2020,PHEV,92392,20
2020,PHEV,92394,8
2020,PHEV,92395,9
2020,PHEV,92397,2
2020,PHEV,92399,29
2020,PHEV,92404,17
2020,PHEV,92405,8
2020,PHEV,92407,19
2020,PHEV,92408,2
2020,PHEV,92410,3
2020,PHEV,92411,1
2020,PHEV,92427,1
2020,PHEV,92501,12
2020,PHEV,92502,1
2020,PHEV,92503,45
2020,PHEV,92504,45
2020,PHEV,92505,19
2020,PHEV,92506,53
2020,PHEV,92507,33
2020,PHEV,92508,36
2020,PHEV,92509,26
2020,PHEV,92513,1
2020,PHEV,92517,1
2020,PHEV,92518,1
2020,PHEV,92521,2
2020,PHEV,92530,28
2020,PHEV,92532,28
2020,PHEV,92536,2
2020,PHEV,92539,1
2020,PHEV,92543,3
2020,PHEV,92544,10
2020,PHEV,92545,11
2020,PHEV,92548,2
2020,PHEV,92549,1
2020,PHEV,92551,8
2020,PHEV,92553,14
2020,PHEV,92555,35
2020,PHEV,92557,18
2020,PHEV,92562,49
2020,PHEV,92563,50
2020,PHEV,92564,2
2020,PHEV,92567,1
2020,PHEV,92570,14
2020,PHEV,92571,15
2020,PHEV,92582,5
2020,PHEV,92583,4
2020,PHEV,92584,38
2020,PHEV,92585,15
2020,PHEV,92586,9
2020,PHEV,92587,19
2020,PHEV,92589,1
2020,PHEV,92590,8
2020,PHEV,92591,39
2020,PHEV,92592,73
2020,PHEV,92593,1
2020,PHEV,92595,20
2020,PHEV,92596,27
2020,PHEV,92602,95
2020,PHEV,92603,80
2020,PHEV,92604,46
2020,PHEV,92606,60
2020,PHEV,92607,1
2020,PHEV,92610,21
2020,PHEV,92612,58
2020,PHEV,92614,60
2020,PHEV,92616,1
2020,PHEV,92617,27
2020,PHEV,92618,240
2020,PHEV,92619,2
2020,PHEV,92620,171
2020,PHEV,92624,10
2020,PHEV,92625,49
2020,PHEV,92626,79
2020,PHEV,92627,75
2020,PHEV,92628,1
2020,PHEV,92629,36
2020,PHEV,92630,114
2020,PHEV,92637,23
2020,PHEV,92646,82
2020,PHEV,92647,65
2020,PHEV,92648,92
2020,PHEV,92649,60
2020,PHEV,92651,82
2020,PHEV,92652,1
2020,PHEV,92653,39
2020,PHEV,92654,1
2020,PHEV,92655,6
2020,PHEV,92656,84
2020,PHEV,92657,52
2020,PHEV,92658,1
2020,PHEV,92659,1
2020,PHEV,92660,125
2020,PHEV,92661,5
2020,PHEV,92662,7
2020,PHEV,92663,64
2020,PHEV,92672,55
2020,PHEV,92673,51
2020,PHEV,92674,1
2020,PHEV,92675,66
2020,PHEV,92676,2
2020,PHEV,92677,142
2020,PHEV,92679,77
2020,PHEV,92683,90
2020,PHEV,92688,69
2020,PHEV,92691,48
2020,PHEV,92692,88
2020,PHEV,92694,105
2020,PHEV,92701,11
2020,PHEV,92703,18
2020,PHEV,92704,40
2020,PHEV,92705,103
2020,PHEV,92706,20
2020,PHEV,92707,14
2020,PHEV,92708,192
2020,PHEV,92780,37
2020,PHEV,92781,1
2020,PHEV,92782,74
2020,PHEV,92801,31
2020,PHEV,92802,25
2020,PHEV,92804,53
2020,PHEV,92805,58
2020,PHEV,92806,50
2020,PHEV,92807,80
2020,PHEV,92808,69
2020,PHEV,92821,72
2020,PHEV,92823,18
2020,PHEV,92831,39
2020,PHEV,92832,21
2020,PHEV,92833,112
2020,PHEV,92835,52
2020,PHEV,92840,32
2020,PHEV,92841,28
2020,PHEV,92843,30
2020,PHEV,92844,30
2020,PHEV,92845,24
2020,PHEV,92860,10
2020,PHEV,92861,19
2020,PHEV,92865,38
2020,PHEV,92866,9
2020,PHEV,92867,77
2020,PHEV,92868,17
2020,PHEV,92869,53
2020,PHEV,92870,80
2020,PHEV,92877,3
2020,PHEV,92878,9
2020,PHEV,92879,28
2020,PHEV,92880,108
2020,PHEV,92881,46
2020,PHEV,92882,50
2020,PHEV,92883,57
2020,PHEV,92885,1
2020,PHEV,92886,146
2020,PHEV,92887,50
2020,PHEV,93001,22
2020,PHEV,93003,26
2020,PHEV,93004,21
2020,PHEV,93010,32
2020,PHEV,93012,45
2020,PHEV,93013,8
2020,PHEV,93015,4
2020,PHEV,93021,34
2020,PHEV,93022,6
2020,PHEV,93023,26
2020,PHEV,93024,2
2020,PHEV,93030,12
2020,PHEV,93033,13
2020,PHEV,93035,28
2020,PHEV,93036,27
2020,PHEV,93041,6
2020,PHEV,93060,5
2020,PHEV,93062,1
2020,PHEV,93063,61
2020,PHEV,93065,78
2020,PHEV,93066,3
2020,PHEV,93067,1
2020,PHEV,93101,18
2020,PHEV,93102,1
2020,PHEV,93103,13
2020,PHEV,93105,31
2020,PHEV,93108,29
2020,PHEV,93109,17
2020,PHEV,93110,21
2020,PHEV,93111,21
2020,PHEV,93117,22
2020,PHEV,93203,2
2020,PHEV,93210,7
2020,PHEV,93215,3
2020,PHEV,93221,8
2020,PHEV,93222,2
2020,PHEV,93225,3
2020,PHEV,93230,29
2020,PHEV,93234,1
2020,PHEV,93241,1
2020,PHEV,93245,13
2020,PHEV,93246,1
2020,PHEV,93247,5
2020,PHEV,93250,3
2020,PHEV,93256,1
2020,PHEV,93257,14
2020,PHEV,93262,1
2020,PHEV,93265,1
2020,PHEV,93268,2
2020,PHEV,93270,1
2020,PHEV,93271,1
2020,PHEV,93274,7
2020,PHEV,93277,15
2020,PHEV,93285,1
2020,PHEV,93291,26
2020,PHEV,93292,9
2020,PHEV,93301,6
2020,PHEV,93304,4
2020,PHEV,93305,4
2020,PHEV,93306,14
2020,PHEV,93307,3
2020,PHEV,93308,9
2020,PHEV,93309,9
2020,PHEV,93311,41
2020,PHEV,93312,28
2020,PHEV,93313,13
2020,PHEV,93314,31
2020,PHEV,93380,1
2020,PHEV,93389,1
2020,PHEV,93401,31
2020,PHEV,93402,11
2020,PHEV,93403,1
2020,PHEV,93405,16
2020,PHEV,93406,2
2020,PHEV,93420,31
2020,PHEV,93422,19
2020,PHEV,93423,2
2020,PHEV,93424,5
2020,PHEV,93427,4
2020,PHEV,93428,6
2020,PHEV,93430,2
2020,PHEV,93432,1
2020,PHEV,93433,8
2020,PHEV,93436,13
2020,PHEV,93437,2
2020,PHEV,93442,12
2020,PHEV,93444,19
2020,PHEV,93445,1
2020,PHEV,93446,24
2020,PHEV,93447,1
2020,PHEV,93449,10
2020,PHEV,93451,1
2020,PHEV,93454,8
2020,PHEV,93455,24
2020,PHEV,93456,1
2020,PHEV,93458,9
2020,PHEV,93460,6
2020,PHEV,93461,3
2020,PHEV,93463,7
2020,PHEV,93464,1
2020,PHEV,93465,10
2020,PHEV,93483,1
2020,PHEV,93501,4
2020,PHEV,93505,3
2020,PHEV,93510,4
2020,PHEV,93514,7
2020,PHEV,93516,1
2020,PHEV,93517,1
2020,PHEV,93527,1
2020,PHEV,93534,5
2020,PHEV,93535,22
2020,PHEV,93536,51
2020,PHEV,93539,1
2020,PHEV,93545,2
2020,PHEV,93546,6
2020,PHEV,93550,28
2020,PHEV,93551,51
2020,PHEV,93552,12
2020,PHEV,93555,9
2020,PHEV,93560,6
2020,PHEV,93561,8
2020,PHEV,93591,2
2020,PHEV,93601,1
2020,PHEV,93609,2
2020,PHEV,93610,2
2020,PHEV,93611,18
2020,PHEV,93612,15
2020,PHEV,93613,1
2020,PHEV,93614,6
2020,PHEV,93616,1
2020,PHEV,93618,4
2020,PHEV,93619,46
2020,PHEV,93622,1
2020,PHEV,93624,1
2020,PHEV,93625,4
2020,PHEV,93626,1
2020,PHEV,93630,4
2020,PHEV,93631,6
2020,PHEV,93635,14
2020,PHEV,93636,3
2020,PHEV,93637,3
2020,PHEV,93638,3
2020,PHEV,93643,3
2020,PHEV,93644,3
2020,PHEV,93647,3
2020,PHEV,93650,10
2020,PHEV,93651,3
2020,PHEV,93652,1
2020,PHEV,93654,9
2020,PHEV,93656,1
2020,PHEV,93657,11
2020,PHEV,93662,3
2020,PHEV,93667,1
2020,PHEV,93675,2
2020,PHEV,93701,4
2020,PHEV,93702,5
2020,PHEV,93704,18
2020,PHEV,93705,2
2020,PHEV,93706,6
2020,PHEV,93710,9
2020,PHEV,93711,22
2020,PHEV,93720,30
2020,PHEV,93721,4
2020,PHEV,93722,20
2020,PHEV,93723,5
2020,PHEV,93725,1
2020,PHEV,93726,5
2020,PHEV,93727,23
2020,PHEV,93728,3
2020,PHEV,93730,12
2020,PHEV,93737,8
2020,PHEV,93901,16
2020,PHEV,93905,1
2020,PHEV,93906,14
2020,PHEV,93907,6
2020,PHEV,93908,16
2020,PHEV,93921,4
2020,PHEV,93922,1
2020,PHEV,93923,28
2020,PHEV,93924,11
2020,PHEV,93927,1
2020,PHEV,93930,2
2020,PHEV,93933,16
2020,PHEV,93940,31
2020,PHEV,93950,11
2020,PHEV,93953,13
2020,PHEV,93955,18
2020,PHEV,93960,5
2020,PHEV,93962,1
2020,PHEV,94002,53
2020,PHEV,94005,9
2020,PHEV,94010,103
2020,PHEV,94014,28
2020,PHEV,94015,37
2020,PHEV,94018,1
2020,PHEV,94019,25
2020,PHEV,94020,3
2020,PHEV,94022,70
2020,PHEV,94024,75
2020,PHEV,94025,108
2020,PHEV,94026,1
2020,PHEV,94027,31
2020,PHEV,94028,30
2020,PHEV,94030,34
2020,PHEV,94037,4
2020,PHEV,94038,1
2020,PHEV,94040,73
2020,PHEV,94041,28
2020,PHEV,94043,64
2020,PHEV,94044,51
2020,PHEV,94061,49
2020,PHEV,94062,84
2020,PHEV,94063,30
2020,PHEV,94065,32
2020,PHEV,94066,34
2020,PHEV,94070,68
2020,PHEV,94080,72
2020,PHEV,94083,1
2020,PHEV,94085,34
2020,PHEV,94086,80
2020,PHEV,94087,119
2020,PHEV,94089,41
2020,PHEV,94102,18
2020,PHEV,94103,33
2020,PHEV,94104,4
2020,PHEV,94105,32
2020,PHEV,94107,62
2020,PHEV,94108,8
2020,PHEV,94109,37
2020,PHEV,94110,69
2020,PHEV,94111,8
2020,PHEV,94112,49
2020,PHEV,94114,92
2020,PHEV,94115,62
2020,PHEV,94116,57
2020,PHEV,94117,50
2020,PHEV,94118,65
2020,PHEV,94121,54
2020,PHEV,94122,68
2020,PHEV,94123,44
2020,PHEV,94124,53
2020,PHEV,94127,33
2020,PHEV,94129,10
2020,PHEV,94131,79
